"subject" "activity" "signal" "variable" "average"
29 "sitting" "tGravityAcc" "mean" 0.248839143249524
29 "sitting" "tGravityAcc" "std" -0.912015426190476
29 "standing" "fBodyAcc" "mean" -0.0590861072380556
29 "standing" "fBodyAcc" "std" -0.104661223805556
29 "standing" "fBodyAccJerk" "mean" -0.1824014463875
29 "standing" "fBodyAccJerk" "std" -0.255446774572917
29 "standing" "fBodyGyro" "mean" -0.283922976004167
29 "standing" "fBodyGyro" "std" -0.363387224454861
29 "standing" "tBodyAcc" "mean" 0.0600217425125
29 "standing" "tBodyAcc" "std" -0.0594192881423611
29 "standing" "tBodyAccJerk" "mean" 0.0167479717354167
29 "standing" "tBodyAccJerk" "std" -0.193352532466875
29 "standing" "tBodyGyro" "mean" -0.0134309295395486
29 "standing" "tBodyGyro" "std" -0.327886670211111
29 "standing" "tBodyGyroJerk" "mean" -0.0591705735204861
29 "standing" "tBodyGyroJerk" "std" -0.47368199975
29 "standing" "tGravityAcc" "mean" 0.3214516550625
29 "standing" "tGravityAcc" "std" -0.908313387013889
29 "laying" "fBodyAcc" "mean" -0.150172859246226
29 "laying" "fBodyAcc" "std" -0.218590872471698
29 "laying" "fBodyAccJerk" "mean" -0.231123018325157
29 "laying" "fBodyAccJerk" "std" -0.330464075905031
29 "laying" "fBodyGyro" "mean" -0.396999953396226
29 "laying" "fBodyGyro" "std" -0.414189003861006
29 "laying" "tBodyAcc" "mean" 0.0496919764772327
29 "laying" "tBodyAcc" "std" -0.169640013259182
29 "laying" "tBodyAccJerk" "mean" 0.0390589511050314
29 "laying" "tBodyAccJerk" "std" -0.256788732358365
29 "laying" "tBodyGyro" "mean" -0.00141053706924528
29 "laying" "tBodyGyro" "std" -0.403634582880503
29 "laying" "tBodyGyroJerk" "mean" -0.0647050047540252
29 "laying" "tBodyGyroJerk" "std" -0.495994669559748
29 "laying" "tGravityAcc" "mean" 0.310211840213836
29 "laying" "tGravityAcc" "std" -0.966502608050315
30 "walking" "fBodyAcc" "mean" -0.968452972634409
30 "walking" "fBodyAcc" "std" -0.954475802258064
30 "walking" "fBodyAccJerk" "mean" -0.985053156344086
30 "walking" "fBodyAccJerk" "std" -0.986963630967742
30 "walking" "fBodyGyro" "mean" -0.976739206451613
30 "walking" "fBodyGyro" "std" -0.973199479731183
30 "walking" "tBodyAcc" "mean" 0.0535911074306452
30 "walking" "tBodyAcc" "std" -0.957377928763441
30 "walking" "tBodyAccJerk" "mean" 0.0276603600456989
30 "walking" "tBodyAccJerk" "std" -0.985816629032258
30 "walking" "tBodyGyro" "mean" -0.0133319822607527
30 "walking" "tBodyGyro" "std" -0.973221144086022
30 "walking" "tBodyGyroJerk" "mean" -0.0616280952744086
30 "walking" "tBodyGyroJerk" "std" -0.991494788010753
30 "walking" "tGravityAcc" "mean" 0.428276083186785
30 "walking" "tGravityAcc" "std" -0.964787227365591
30 "walking_upstairs" "fBodyAcc" "mean" -0.96836208852381
30 "walking_upstairs" "fBodyAcc" "std" -0.965930619714286
30 "walking_upstairs" "fBodyAccJerk" "mean" -0.974738867285714
30 "walking_upstairs" "fBodyAccJerk" "std" -0.978355499333333
30 "walking_upstairs" "fBodyGyro" "mean" -0.969178915428571
30 "walking_upstairs" "fBodyGyro" "std" -0.970607263714286
30 "walking_upstairs" "tBodyAcc" "mean" 0.0526421134033333
30 "walking_upstairs" "tBodyAcc" "std" -0.965869525238095
30 "walking_upstairs" "tBodyAccJerk" "mean" 0.0285378319900476
30 "walking_upstairs" "tBodyAccJerk" "std" -0.976010483285714
30 "walking_upstairs" "tBodyGyro" "mean" -0.00302721357142857
30 "walking_upstairs" "tBodyGyro" "std" -0.969531217190476
30 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0667795407890476
30 "walking_upstairs" "tBodyGyroJerk" "std" -0.98163392347619
30 "walking_upstairs" "tGravityAcc" "mean" 0.356460901047619
30 "walking_upstairs" "tGravityAcc" "std" -0.983923060809524
30 "walking_downstairs" "fBodyAcc" "mean" -0.943192982316384
30 "walking_downstairs" "fBodyAcc" "std" -0.924428716836158
30 "walking_downstairs" "fBodyAccJerk" "mean" -0.962728368248588
30 "walking_downstairs" "fBodyAccJerk" "std" -0.968871142485876
30 "walking_downstairs" "fBodyGyro" "mean" -0.933056605536723
30 "walking_downstairs" "fBodyGyro" "std" -0.928788274067797
30 "walking_downstairs" "tBodyAcc" "mean" 0.0504467001785311
30 "walking_downstairs" "tBodyAcc" "std" -0.927354850338983
30 "walking_downstairs" "tBodyAccJerk" "mean" 0.0297453011395876
30 "walking_downstairs" "tBodyAccJerk" "std" -0.964882314237288
30 "walking_downstairs" "tBodyGyro" "mean" -0.0047986053661017
30 "walking_downstairs" "tBodyGyro" "std" -0.92764953819209
30 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0651742368372881
30 "walking_downstairs" "tBodyGyroJerk" "std" -0.966366583728814
30 "walking_downstairs" "tGravityAcc" "mean" 0.297521445717514
30 "walking_downstairs" "tGravityAcc" "std" -0.967924683615819
30 "sitting" "fBodyAcc" "mean" -0.361912145574359
30 "sitting" "fBodyAcc" "std" -0.103037374517128
30 "sitting" "fBodyAccJerk" "mean" -0.627133914
30 "sitting" "fBodyAccJerk" "std" -0.652381896205128
30 "sitting" "fBodyGyro" "mean" -0.391011479297436
30 "sitting" "fBodyGyro" "std" -0.23731891946359
30 "sitting" "tBodyAcc" "mean" 0.0404623262025128
30 "sitting" "tBodyAcc" "std" -0.150956276447282
30 "sitting" "tBodyAccJerk" "mean" 0.0235158216307692
30 "sitting" "tBodyAccJerk" "std" -0.628192257230769
30 "sitting" "tBodyGyro" "mean" -1.68206359999983e-05
30 "sitting" "tBodyGyro" "std" -0.263153083990769
30 "sitting" "tBodyGyroJerk" "mean" -0.0529804602753846
30 "sitting" "tBodyGyroJerk" "std" -0.71707903574359
30 "sitting" "tGravityAcc" "mean" 0.227680809258246
30 "sitting" "tGravityAcc" "std" -0.910456783846154
30 "standing" "fBodyAcc" "mean" -0.128899343057527
30 "standing" "fBodyAcc" "std" -0.130462447607097
30 "standing" "fBodyAccJerk" "mean" -0.286534873699462
30 "standing" "fBodyAccJerk" "std" -0.347583265682796
30 "standing" "fBodyGyro" "mean" -0.291615837200538
30 "standing" "fBodyGyro" "std" -0.301886709139624
30 "standing" "tBodyAcc" "mean" 0.0552580382383333
30 "standing" "tBodyAcc" "std" -0.100769604805376
30 "standing" "tBodyAccJerk" "mean" 0.0230006846198925
30 "standing" "tBodyAccJerk" "std" -0.296123383688172
30 "standing" "tBodyGyro" "mean" -0.0180978638882258
30 "standing" "tBodyGyro" "std" -0.282228646696237
30 "standing" "tBodyGyroJerk" "mean" -0.0552119151150538
30 "standing" "tBodyGyroJerk" "std" -0.551814554731183
30 "standing" "tGravityAcc" "mean" 0.28669942900457
30 "standing" "tGravityAcc" "std" -0.918412067043011
30 "laying" "fBodyAcc" "mean" -0.284939485810256
30 "laying" "fBodyAcc" "std" -0.217902396538462
30 "laying" "fBodyAccJerk" "mean" -0.38538389505641
30 "laying" "fBodyAccJerk" "std" -0.4266705868
30 "laying" "fBodyGyro" "mean" -0.265897189398
30 "laying" "fBodyGyro" "std" -0.180476071664103
30 "laying" "tBodyAcc" "mean" 0.0533980041766667
30 "laying" "tBodyAcc" "std" -0.213473693610256
30 "laying" "tBodyAccJerk" "mean" 0.0278131030528205
30 "laying" "tBodyAccJerk" "std" -0.388820690302564
30 "laying" "tBodyGyro" "mean" -0.00897026813128205
30 "laying" "tBodyGyro" "std" -0.188162489118974
30 "laying" "tBodyGyroJerk" "mean" -0.0645625338662564
30 "laying" "tBodyGyroJerk" "std" -0.478058661538462
30 "laying" "tGravityAcc" "mean" 0.267872721128667
30 "laying" "tGravityAcc" "std" -0.964629149897436
